"";"date_start_balance";"date_end_balance";"booking_date";"start_balance";"end_balance";"amount";"booking_text";"tx_code"
"10917";"17.08.16";"19.08.16";"19.08.16";21519,75;3981,66;-554,31;"AUSSENH.";"201"
"10918";"17.08.16";"19.08.16";"19.08.16";21519,75;3981,66;-504,31;"AUSSENH.";"201"
"10919";"17.08.16";"19.08.16";"19.08.16";21519,75;3981,66;-416,31;"AUSSENH.";"201"
"10920";"17.08.16";"19.08.16";"19.08.16";21519,75;3981,66;-354,31;"AUSSENH.";"201"
"10921";"17.08.16";"19.08.16";"19.08.16";21519,75;3981,66;-25;"AUSSENH.";"201"
"10922";"17.08.16";"22.08.16";"22.08.16";89549,55;89539,55;-10;"GEBUEHREN";"808"
"10923";"17.08.16";"24.08.16";"24.08.16";419173,93;401636,71;-17537,22;"AUSSENH.";"201"
"10924";"18.08.16";"18.08.16";"18.08.16";71052,85;72033,2;980,35;"FASTER PAYMENTS";"051"
"10925";"18.08.16";"19.08.16";"19.08.16";237154,63;236847,68;-200;"SEPA-Ueberweisung";"116"
"10926";"18.08.16";"19.08.16";"19.08.16";237154,63;236847,68;-106,95;"SEPA Basislastschrift";"105"
"10927";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;17371,19;"SEPA-Gutschrift";"166"
"10928";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;9668,78;"SEPA-Gutschrift";"166"
"10929";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;5662,71;"SEPA-Gutschrift";"166"
"10930";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;4348,01;"SEPA-Gutschrift";"166"
"10931";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;4093,24;"SEPA-Gutschrift";"166"
"10932";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;2114,25;"SEPA-Gutschrift";"166"
"10933";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;1519,65;"SEPA-Gutschrift";"166"
"10934";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;1378;"SEPA-Gutschrift";"166"
"10935";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;1266,08;"SEPA-Gutschrift";"166"
"10936";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;1004;"SEPA-Gutschrift";"166"
"10937";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;994;"SEPA-Gutschrift";"166"
"10938";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;965,99;"SEPA-Gutschrift";"166"
"10939";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;905;"SEPA-Gutschrift";"166"
"10940";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;779;"SEPA-Gutschrift";"166"
"10941";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;713;"SEPA-Gutschrift";"166"
"10942";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;697,78;"SEPA-Gutschrift";"166"
"10943";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;641,9;"SEPA-Gutschrift";"166"
"10944";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;579;"AUSSENH.";"202"
"10945";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;551,25;"SEPA-Gutschrift";"166"
"10946";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;480;"SEPA-Gutschrift";"166"
"10947";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;409,35;"SEPA-Gutschrift";"166"
"10948";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;380,9;"SEPA-Gutschrift";"166"
"10949";"18.08.16";"19.08.16";"19.08.16";1862011,18;1918672,26;138;"SEPA-Gutschrift";"166"
"10950";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;2249;"SEPA-Gutschrift";"166"
"10951";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;1884;"SEPA-Gutschrift";"166"
"10952";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;1630;"SEPA-Gutschrift";"166"
"10953";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;1190;"SEPA-Gutschrift";"166"
"10954";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;1144,02;"SEPA-Gutschrift";"166"
"10955";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;1034,8;"SEPA-Gutschrift";"166"
"10956";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;799;"SEPA-Gutschrift";"166"
"10957";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;599;"AUSSENH.";"202"
"10958";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;500;"SEPA-Gutschrift";"166"
"10959";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;428,89;"SEPA-Gutschrift";"166"
"10960";"18.08.16";"19.08.16";"19.08.16";129559,91;141317,62;299;"SEPA-Gutschrift";"166"
"10961";"18.08.16";"19.08.16";"19.08.16";129736,41;134642,41;1950;"SEPA-Gutschrift";"166"
"10962";"18.08.16";"19.08.16";"19.08.16";129736,41;134642,41;1490;"SEPA-Gutschrift";"166"
"10963";"18.08.16";"19.08.16";"19.08.16";129736,41;134642,41;1121;"SEPA-Gutschrift";"166"
"10964";"18.08.16";"19.08.16";"19.08.16";129736,41;134642,41;345;"SEPA-Gutschrift";"166"
"10965";"18.08.16";"19.08.16";"19.08.16";51697,77;15502,95;-32147,41;"AUSSENH.";"201"
"10966";"18.08.16";"19.08.16";"19.08.16";51697,77;15502,95;-4047,41;"AUSSENH.";"201"
"10967";"19.08.16";"22.08.16";"22.08.16";236847,68;201506,39;-34634,44;"SEPA-Ueberweisung";"116"
"10968";"19.08.16";"22.08.16";"22.08.16";236847,68;201506,39;-400;"GEBUEHREN";"808"
"10969";"19.08.16";"22.08.16";"22.08.16";236847,68;201506,39;-89,25;"GEBUEHREN";"808"
"10970";"19.08.16";"22.08.16";"22.08.16";236847,68;201506,39;-70;"GEBUEHREN";"808"
"10971";"19.08.16";"22.08.16";"22.08.16";236847,68;201506,39;-50;"GEBUEHREN";"808"
"10972";"19.08.16";"22.08.16";"22.08.16";236847,68;201506,39;-47,6;"GEBUEHREN";"808"
"10973";"19.08.16";"22.08.16";"22.08.16";236847,68;201506,39;-30;"GEBUEHREN";"808"
"10974";"19.08.16";"22.08.16";"22.08.16";236847,68;201506,39;-10;"GEBUEHREN";"808"
"10975";"19.08.16";"22.08.16";"22.08.16";236847,68;201506,39;-10;"GEBUEHREN";"808"
"10976";"19.08.16";"22.08.16";"22.08.16";34240,56;34230,56;-10;"GEBUEHREN";"808"
"10977";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;3188,4;"SEPA-Gutschrift";"166"
"10978";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;3008;"SEPA-Gutschrift";"166"
"10979";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;2382;"SEPA-Gutschrift";"166"
"10980";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;1699,18;"SEPA-Gutschrift";"166"
"10981";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;1311,9;"SEPA-Gutschrift";"166"
"10982";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;1290;"SEPA-Gutschrift";"166"
"10983";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;1079,83;"SEPA-Gutschrift";"166"
"10984";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;889,15;"SEPA-Gutschrift";"166"
"10985";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;879;"SEPA-Gutschrift";"166"
"10986";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;870;"SEPA-Gutschrift";"166"
"10987";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;800;"SEPA-Gutschrift";"166"
"10988";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;765;"SEPA-Gutschrift";"166"
"10989";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;754;"SEPA-Gutschrift";"166"
"10990";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;715,37;"SEPA-Gutschrift";"166"
"10991";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;699,99;"SEPA-Gutschrift";"166"
"10992";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;699;"SEPA-Gutschrift";"166"
"10993";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;694;"SEPA-Gutschrift";"166"
"10994";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;640;"SEPA-Gutschrift";"166"
"10995";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;568,9;"SEPA-Gutschrift";"166"
"10996";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;499;"SEPA-Gutschrift";"166"
"10997";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;444;"SEPA-Gutschrift";"166"
"10998";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;215;"SEPA-Gutschrift";"166"
"10999";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;200;"SEPA-Gutschrift";"166"
"11000";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;190;"SEPA-Gutschrift";"166"
"11001";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;120;"SEPA-Gutschrift";"166"
"11002";"19.08.16";"22.08.16";"22.08.16";1918672,26;1943263,98;-10;"GEBUEHREN";"808"
"11003";"19.08.16";"22.08.16";"22.08.16";81791,39;61286,39;-20495;"SEPA-Ueberweisungsdatei";"191"
"11004";"19.08.16";"22.08.16";"22.08.16";81791,39;61286,39;-10;"GEBUEHREN";"808"
"11005";"19.08.16";"22.08.16";"22.08.16";141317,62;144899,62;1534;"SEPA-Gutschrift";"166"
"11006";"19.08.16";"22.08.16";"22.08.16";141317,62;144899,62;1159;"SEPA-Gutschrift";"166"
"11007";"19.08.16";"22.08.16";"22.08.16";141317,62;144899,62;899;"SEPA-Gutschrift";"166"
"11008";"19.08.16";"22.08.16";"22.08.16";141317,62;144899,62;-10;"GEBUEHREN";"808"
"11009";"19.08.16";"22.08.16";"22.08.16";48518,67;48508,67;-10;"GEBUEHREN";"808"
"11010";"19.08.16";"22.08.16";"22.08.16";134642,41;135076,41;444;"SEPA-Gutschrift";"166"
"11011";"19.08.16";"22.08.16";"22.08.16";134642,41;135076,41;-10;"GEBUEHREN";"808"
"11012";"19.08.16";"22.08.16";"22.08.16";101226,04;101216,04;-10;"GEBUEHREN";"808"
"11013";"19.08.16";"22.08.16";"22.08.16";15502,95;27555,55;12052,6;"AUSSENH.";"202"
"11014";"19.08.16";"23.08.16";"23.08.16";3981,66;-6577,64;6243,39;"AUSSENH.";"202"
"11015";"19.08.16";"23.08.16";"23.08.16";3981,66;-6577,64;-12671,01;"AUSSENH.";"201"
"11016";"19.08.16";"23.08.16";"23.08.16";3981,66;-6577,64;-2289,3;"AUSSENH.";"201"
"11017";"19.08.16";"23.08.16";"23.08.16";3981,66;-6577,64;-697,3;"AUSSENH.";"201"
"11018";"19.08.16";"23.08.16";"23.08.16";3981,66;-6577,64;-364,3;"AUSSENH.";"201"
"11019";"19.08.16";"23.08.16";"23.08.16";3981,66;-6577,64;-349,3;"AUSSENH.";"201"
"11020";"19.08.16";"23.08.16";"23.08.16";3981,66;-6577,64;-160,3;"AUSSENH.";"201"
"11021";"19.08.16";"23.08.16";"23.08.16";3981,66;-6577,64;-134,3;"AUSSENH.";"201"
"11022";"19.08.16";"23.08.16";"23.08.16";3981,66;-6577,64;-124,3;"AUSSENH.";"201"
"11023";"19.08.16";"23.08.16";"23.08.16";3981,66;-6577,64;-12,58;"AUSSENH.";"201"
"11024";"22.08.16";"22.08.16";"22.08.16";72033,2;75604,77;700;"FASTER PAYMENTS";"051"
"11025";"22.08.16";"22.08.16";"22.08.16";72033,2;75604,77;529;"FASTER PAYMENTS";"051"
"11026";"22.08.16";"22.08.16";"22.08.16";72033,2;75604,77;329,17;"FASTER PAYMENTS";"051"
"11027";"22.08.16";"22.08.16";"22.08.16";72033,2;75604,77;249;"FASTER PAYMENTS";"051"
"11028";"22.08.16";"22.08.16";"22.08.16";72033,2;75604,77;1764,4;"BACS CREDIT";"051"
"11029";"22.08.16";"23.08.16";"23.08.16";201506,39;93177,47;-77229,97;"SEPA-Ueberweisung";"116"
"11030";"22.08.16";"23.08.16";"23.08.16";201506,39;93177,47;-31098,95;"SEPA-Ueberweisungsdatei";"191"
"11031";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;2435;"SEPA-Gutschrift";"166"
"11032";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;2209;"SEPA-Gutschrift";"166"
"11033";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;1931;"SEPA-Gutschrift";"166"
"11034";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;1879,65;"SEPA-Gutschrift";"166"
"11035";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;1514,8;"SEPA-Gutschrift";"166"
"11036";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;1251,1;"SEPA-Gutschrift";"166"
"11037";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;1181;"SEPA-Gutschrift";"166"
"11038";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;1087,6;"SEPA-Gutschrift";"166"
"11039";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;1079;"SEPA-Gutschrift";"166"
"11040";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;1068,19;"SEPA-Gutschrift";"166"
"11041";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;968;"SEPA-Gutschrift";"166"
"11042";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;949;"SEPA-Gutschrift";"166"
"11043";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;909;"SEPA-Gutschrift";"166"
"11044";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;879;"SEPA-Gutschrift";"166"
"11045";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;834;"SEPA-Gutschrift";"166"
"11046";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;788,5;"SEPA-Gutschrift";"166"
"11047";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;751,05;"SEPA-Gutschrift";"166"
"11048";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;669;"SEPA-Gutschrift";"166"
"11049";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;560;"SEPA-Gutschrift";"166"
"11050";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;505;"SEPA-Gutschrift";"166"
"11051";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;494;"SEPA-Gutschrift";"166"
"11052";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;444;"SEPA-Gutschrift";"166"
"11053";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;412,95;"SEPA-Gutschrift";"166"
"11054";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;400;"SEPA-Gutschrift";"166"
"11055";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;335;"SEPA-Gutschrift";"166"
"11056";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;323,85;"SEPA-Gutschrift";"166"
"11057";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;319;"SEPA-Gutschrift";"166"
"11058";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;314;"SEPA-Gutschrift";"166"
"11059";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;300;"SEPA-Gutschrift";"166"
"11060";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;294;"SEPA-Gutschrift";"166"
"11061";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;250;"SEPA-Gutschrift";"166"
"11062";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;249,99;"SEPA-Gutschrift";"166"
"11063";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;200;"SEPA-Gutschrift";"166"
"11064";"22.08.16";"23.08.16";"23.08.16";1943263,98;1971149,66;100;"SEPA-Gutschrift";"166"
"11065";"22.08.16";"23.08.16";"23.08.16";144899,62;149362,97;1800;"SEPA-Gutschrift";"166"
"11066";"22.08.16";"23.08.16";"23.08.16";144899,62;149362,97;1549;"SEPA-Gutschrift";"166"
"11067";"22.08.16";"23.08.16";"23.08.16";144899,62;149362,97;705;"SEPA-Gutschrift";"166"
"11068";"22.08.16";"23.08.16";"23.08.16";144899,62;149362,97;409,35;"SEPA-Gutschrift";"166"
"11069";"22.08.16";"23.08.16";"23.08.16";48508,67;42124,67;-6384;"SEPA-Ueberweisungsdatei";"191"
"11070";"22.08.16";"23.08.16";"23.08.16";135076,41;138275,41;1760;"SEPA-Gutschrift";"166"
"11071";"22.08.16";"23.08.16";"23.08.16";135076,41;138275,41;600;"SEPA-Gutschrift";"166"
"11072";"22.08.16";"23.08.16";"23.08.16";135076,41;138275,41;574;"SEPA-Gutschrift";"166"
"11073";"22.08.16";"23.08.16";"23.08.16";135076,41;138275,41;265;"SEPA-Gutschrift";"166"
"11074";"22.08.16";"23.08.16";"23.08.16";69143,99;70752,99;790;"SEPA-Gutschrift";"166"
"11075";"22.08.16";"23.08.16";"23.08.16";69143,99;70752,99;444;"SEPA-Gutschrift";"166"
"11076";"22.08.16";"23.08.16";"23.08.16";69143,99;70752,99;375;"SEPA-Gutschrift";"166"
"11077";"22.08.16";"24.08.16";"24.08.16";34230,56;334230,56;3e+05;"SEPA-Gutschrift";"166"
"11078";"22.08.16";"24.08.16";"24.08.16";61286,39;132702,06;1e+05;"SEPA-Gutschrift";"166"
"11079";"22.08.16";"24.08.16";"24.08.16";61286,39;132702,06;-26350,33;"SEPA-Ueberweisungsdatei";"191"
"11080";"22.08.16";"24.08.16";"24.08.16";61286,39;132702,06;-2229;"SEPA-Ueberweisung";"116"
"11081";"22.08.16";"24.08.16";"24.08.16";61286,39;132702,06;-5;"GEBUEHREN";"808"
"11082";"22.08.16";"24.08.16";"24.08.16";3791,88;4075,88;284;"SEPA-Gutschrift";"166"
"11083";"22.08.16";"24.08.16";"24.08.16";101216,04;166886,04;70000;"SEPA-Gutschrift";"166"
"11084";"22.08.16";"24.08.16";"24.08.16";101216,04;166886,04;-4330;"SEPA-Ueberweisungsdatei";"191"
"11085";"22.08.16";"24.08.16";"24.08.16";27555,55;3797,4;-10489,23;"AUSSENH.";"201"
"11086";"22.08.16";"24.08.16";"24.08.16";27555,55;3797,4;-5547,23;"AUSSENH.";"201"
"11087";"22.08.16";"24.08.16";"24.08.16";27555,55;3797,4;-4047,23;"AUSSENH.";"201"
"11088";"22.08.16";"24.08.16";"24.08.16";27555,55;3797,4;-2447,23;"AUSSENH.";"201"
"11089";"22.08.16";"24.08.16";"24.08.16";27555,55;3797,4;-1227,23;"AUSSENH.";"201"
"11090";"22.08.16";"25.08.16";"25.08.16";26157,45;86157,45;60000;"GUTSCHRIFT";"051"
"11091";"22.08.16";"31.08.16";"31.08.16";89539,55;89531,5;-8,05;"GEBUEHREN";"808"
"11092";"23.08.16";"23.08.16";"23.08.16";75604,77;76830,77;599;"FASTER PAYMENTS";"051"
"11093";"23.08.16";"23.08.16";"23.08.16";75604,77;76830,77;437;"FASTER PAYMENTS";"051"
"11094";"23.08.16";"23.08.16";"23.08.16";75604,77;76830,77;190;"FASTER PAYMENTS";"051"
"11095";"23.08.16";"24.08.16";"24.08.16";93177,47;641146,65;1e+06;"SEPA-Gutschrift";"166"
"11096";"23.08.16";"24.08.16";"24.08.16";93177,47;641146,65;2141,18;"SEPA Reject";"159"
"11097";"23.08.16";"24.08.16";"24.08.16";93177,47;641146,65;-409995,44;"SEPA-Ueberweisungsdatei";"191"
"11098";"23.08.16";"24.08.16";"24.08.16";93177,47;641146,65;-30347,3;"SEPA-Ueberweisungsdatei";"191"
"11099";"23.08.16";"24.08.16";"24.08.16";93177,47;641146,65;-10492,02;"SEPA-Ueberweisungsdatei";"191"
"11100";"23.08.16";"24.08.16";"24.08.16";93177,47;641146,65;-2997,24;"SEPA-Ueberweisungsdatei";"191"
"11101";"23.08.16";"24.08.16";"24.08.16";93177,47;641146,65;-340;"SEPA-Ueberweisung";"116"
"11102";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;18464,28;"SEPA-Gutschrift";"166"
"11103";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;15455,09;"SEPA-Gutschrift";"166"
"11104";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;2716,02;"SEPA-Gutschrift";"166"
"11105";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;1395,21;"SEPA-Gutschrift";"166"
"11106";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;1150;"SEPA-Gutschrift";"166"
"11107";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;1059;"SEPA-Gutschrift";"166"
"11108";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;929;"SEPA-Gutschrift";"166"
"11109";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;920;"SEPA-Gutschrift";"166"
"11110";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;822;"SEPA-Gutschrift";"166"
"11111";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;715;"SEPA-Gutschrift";"166"
"11112";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;699;"SEPA-Gutschrift";"166"
"11113";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;690;"SEPA-Gutschrift";"166"
"11114";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;666,4;"SEPA-Gutschrift";"166"
"11115";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;620,8;"SEPA-Gutschrift";"166"
"11116";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;611,2;"SEPA-Gutschrift";"166"
"11117";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;566,27;"SEPA-Gutschrift";"166"
"11118";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;509;"SEPA-Gutschrift";"166"
"11119";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;484;"SEPA-Gutschrift";"166"
"11120";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;450,85;"SEPA-Gutschrift";"166"
"11121";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;429;"SEPA-Gutschrift";"166"
"11122";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;379,85;"SEPA-Gutschrift";"166"
"11123";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;318;"SEPA-Gutschrift";"166"
"11124";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;294;"SEPA-Gutschrift";"166"
"11125";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;266,3;"SEPA-Gutschrift";"166"
"11126";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;249,47;"SEPA-Gutschrift";"166"
"11127";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;224;"SEPA-Gutschrift";"166"
"11128";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;197,34;"SEPA-Gutschrift";"166"
"11129";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;-1e+06;"SEPA-Ueberweisung";"116"
"11130";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;-3e+05;"SEPA-Ueberweisung";"116"
"11131";"23.08.16";"24.08.16";"24.08.16";1971149,66;662430,74;-60000;"SEPA-Ueberweisung";"116"
"11132";"23.08.16";"24.08.16";"24.08.16";149362,97;55484,97;2439;"SEPA-Gutschrift";"166"
"11133";"23.08.16";"24.08.16";"24.08.16";149362,97;55484,97;1198;"SEPA-Gutschrift";"166"
"11134";"23.08.16";"24.08.16";"24.08.16";149362,97;55484,97;1040;"SEPA-Gutschrift";"166"
"11135";"23.08.16";"24.08.16";"24.08.16";149362,97;55484,97;750;"SEPA-Gutschrift";"166"
"11136";"23.08.16";"24.08.16";"24.08.16";149362,97;55484,97;495;"SEPA-Gutschrift";"166"
"11137";"23.08.16";"24.08.16";"24.08.16";149362,97;55484,97;200;"SEPA-Gutschrift";"166"
"11138";"23.08.16";"24.08.16";"24.08.16";149362,97;55484,97;-1e+05;"SEPA-Ueberweisung";"116"
"11139";"23.08.16";"24.08.16";"24.08.16";42124,67;122124,67;80000;"SEPA-Gutschrift";"166"
"11140";"23.08.16";"24.08.16";"24.08.16";138275,41;61807,59;2460;"SEPA-Gutschrift";"166"
"11141";"23.08.16";"24.08.16";"24.08.16";138275,41;61807,59;464;"SEPA-Gutschrift";"166"
"11142";"23.08.16";"24.08.16";"24.08.16";138275,41;61807,59;314;"SEPA-Gutschrift";"166"
"11143";"23.08.16";"24.08.16";"24.08.16";138275,41;61807,59;245;"SEPA-Gutschrift";"166"
"11144";"23.08.16";"24.08.16";"24.08.16";138275,41;61807,59;49,18;"EUELEKTR.";"063"
"11145";"23.08.16";"24.08.16";"24.08.16";138275,41;61807,59;-80000;"SEPA-Ueberweisung";"116"
"11146";"23.08.16";"24.08.16";"24.08.16";70752,99;752,99;-70000;"SEPA-Ueberweisung";"116"
"11147";"23.08.16";"24.08.16";"24.08.16";-6577,64;58701,69;69936,15;"AUSSENH.";"202"
"11148";"23.08.16";"24.08.16";"24.08.16";-6577,64;58701,69;-976,26;"AUSSENH.";"201"
"11149";"23.08.16";"24.08.16";"24.08.16";-6577,64;58701,69;-850,26;"AUSSENH.";"201"
"11150";"23.08.16";"24.08.16";"24.08.16";-6577,64;58701,69;-804,26;"AUSSENH.";"201"
"11151";"23.08.16";"24.08.16";"24.08.16";-6577,64;58701,69;-574,26;"AUSSENH.";"201"
"11152";"23.08.16";"24.08.16";"24.08.16";-6577,64;58701,69;-548,26;"AUSSENH.";"201"
"11153";"23.08.16";"24.08.16";"24.08.16";-6577,64;58701,69;-504,26;"AUSSENH.";"201"
"11154";"23.08.16";"24.08.16";"24.08.16";-6577,64;58701,69;-399,26;"AUSSENH.";"201"
"11155";"24.08.16";"24.08.16";"24.08.16";76830,77;7563,27;649;"FASTER PAYMENTS";"051"
"11156";"24.08.16";"24.08.16";"24.08.16";76830,77;7563,27;101;"FASTER PAYMENTS";"051"
"11157";"24.08.16";"24.08.16";"24.08.16";76830,77;7563,27;-70017,5;"FUNDS TRANSFER DR";"020"
"11158";"24.08.16";"25.08.16";"25.08.16";641146,65;607486,23;2158;"SEPA-Gutschrift";"166"
"11159";"24.08.16";"25.08.16";"25.08.16";641146,65;607486,23;-29062,96;"SEPA-Ueberweisungsdatei";"191"
"11160";"24.08.16";"25.08.16";"25.08.16";641146,65;607486,23;-3107,85;"SEPA-Ueberweisungsdatei";"191"
"11161";"24.08.16";"25.08.16";"25.08.16";641146,65;607486,23;-1589,17;"SEPA-Ueberweisung";"116"
"11162";"24.08.16";"25.08.16";"25.08.16";641146,65;607486,23;-1300,84;"SEPA-Ueberweisung";"116"
"11163";"24.08.16";"25.08.16";"25.08.16";641146,65;607486,23;-757,6;"SEPA-Ueberweisung";"116"
"11164";"24.08.16";"25.08.16";"25.08.16";662430,74;682210,62;2560;"SEPA-Gutschrift";"166"
"11165";"24.08.16";"25.08.16";"25.08.16";662430,74;682210,62;1689;"SEPA-Gutschrift";"166"
